Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
2019Q1,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,12964,29256,2.25671089170009,"",8968,37331,4.16268956289028,""
2019Q2,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,13294,31193,2.34639687076877,"",9245,37794,4.08804759329367,""
2019Q3,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,13224,31508,2.38263762855414,"",9025,37928,4.20254847645429,""
2019Q4,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,13254,33118,2.49871736834163,"",8983,39771,4.42736279639319,""
2020Q1,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11816,32053,2.71267772511848,"",7973,39798,4.99159663865546,""
2020Q2,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,8577,20347,2.37227468811939,"",5167,28971,5.60692858525256,""
2020Q3,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11654,25358,2.17590526857731,"",7152,32067,4.48364093959732,""
2020Q4,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11706,30776,2.62907910473262,"",7147,34595,4.84049251434168,""
2021Q1,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11055,29671,2.68394391677974,"",6365,34281,5.38586017282011,""
2021Q2,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,12202,27463,2.25069660711359,"",7280,33771,4.63887362637363,""
2021Q3,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,12209,31151,2.55147841756082,"",7396,35162,4.75419145484045,""
2021Q4,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11401,32443,2.84562757652837,"",7099,37038,5.21735455697986,""
2022Q1,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11212,30149,2.68899393506957,"",6997,34300,4.90210090038588,""
2022Q2,"",S08000022,"",H202H,"",All Inpatients and Day cases,d,11623,32151,2.76615331669965,"",7157,40692,5.68562246751432,""
2022Q3,p,S08000022,"",H202H,"",All Inpatients and Day cases,d,11433,29965,2.62092189276655,"",7119,36939,5.18879056047198,""
2017Q3,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,45130,101854,2.25690228229559,"",30107,105510,3.50450061447504,""
2017Q4,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,45886,102515,2.23412369785991,"",30252,104797,3.4641346026709,""
2018Q1,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,46280,104872,2.26603284356093,"",29955,106596,3.55853780671007,""
2018Q2,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,45701,98848,2.1629286011247,"",30874,102672,3.32551661592278,""
2018Q3,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,45099,98970,2.19450542140624,"",30283,100987,3.33477528646435,""
2018Q4,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,47874,105370,2.20098592137695,"",31172,106715,3.42342486847171,""
2019Q1,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,50149,102328,2.04047937147301,"",32713,105291,3.21862867972977,""
2019Q2,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,48082,99462,2.06859115677384,"",31631,100944,3.19129967437008,""
2019Q3,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,48318,104810,2.16917090939195,"",31818,106838,3.35778490162801,""
2019Q4,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,49081,107456,2.18936044497871,"",31689,111099,3.50591687967433,""
2020Q1,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,44602,105661,2.36897448544908,"",28332,111487,3.9350204715516,""
2020Q2,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,26995,67339,2.49449898129283,"",14790,68612,4.63908045977012,""
2020Q3,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,34742,86219,2.48169362730988,"",20792,87460,4.2064255482878,""
2020Q4,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,36045,94258,2.61500901650714,"",22600,96417,4.2662389380531,""
2021Q1,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,34912,96313,2.75873625114574,"",21782,99236,4.55587182076944,""
2021Q2,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,40843,97940,2.39796293122444,"",26221,99816,3.80671980473666,""
2021Q3,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,40765,101673,2.49412486201398,"",24681,102901,4.16923949596856,""
2021Q4,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,40133,105034,2.61714798295667,"",23973,109418,4.56421807867184,""
2022Q1,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,39464,105601,2.67588181633894,"",23845,105525,4.42545607045502,""
2022Q2,"",S08000032,"",S08000032,d,All Inpatients and Day cases,d,40839,106388,2.60505888978672,"",24922,112468,4.5127999357997,""
2022Q3,p,S08000032,"",S08000032,d,All Inpatients and Day cases,d,39682,105036,2.6469431984275,"",24763,109669,4.42874449783952,""
2017Q3,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12606,37486,2.97366333491988,"",8860,39670,4.47742663656885,""
2017Q4,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,13088,35982,2.74923594132029,"",8891,36915,4.15195141153976,""
2018Q1,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,14253,35238,2.47232161650179,"",9078,36156,3.98281559814937,""
2018Q2,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,13898,35153,2.52935674197726,"",9093,35910,3.94919168591224,""
2018Q3,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,13565,35574,2.62248433468485,"",8976,36480,4.06417112299465,""
2018Q4,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,15098,36613,2.42502318187839,"",9491,36269,3.82140975661153,""
2019Q1,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,15363,34921,2.2730586473996,"",9768,36694,3.75655200655201,""
2019Q2,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,14439,32661,2.26199875337627,"",9231,33637,3.64391723540245,""
2019Q3,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,13719,35105,2.55885997521685,"",8861,35861,4.04706015122447,""
2019Q4,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,14417,37173,2.57841437192204,"",9021,38629,4.2821194989469,""
2020Q1,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12854,36003,2.80091800217831,"",7970,38560,4.83814303638645,""
2020Q2,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,6945,18990,2.73434125269978,"",3203,20044,6.25788323446769,""
2020Q3,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,10040,26626,2.65199203187251,"",5331,26491,4.96923654098668,""
2020Q4,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,11229,30430,2.70994745747618,"",6405,30297,4.73021077283372,""
2021Q1,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,10689,29930,2.80007484329685,"",6082,31161,5.12347911871095,""
2021Q2,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12721,31959,2.51230249194246,"",7880,30887,3.91967005076142,""
2021Q3,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12152,32367,2.66351217906517,"",7215,32658,4.52640332640333,""
2021Q4,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12455,34807,2.79462063428342,"",7228,35205,4.87064194798008,""
2022Q1,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,13005,34428,2.64728950403691,"",7732,33033,4.27224521469219,""
2022Q2,"",S08000032,"",L302H,"",All Inpatients and Day cases,d,12563,35580,2.83212608453395,"",7789,37033,4.75452561304404,""
2022Q3,p,S08000032,"",L302H,"",All Inpatients and Day cases,d,12032,33841,2.81258311170213,"",7836,35401,4.51773864216437,""
2017Q3,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,16865,31034,1.84014230655203,"",9975,31365,3.14436090225564,""
2017Q4,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,17639,32496,1.8422813084642,"",10491,32969,3.14259841769135,""
2018Q1,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,17695,34417,1.94501271545634,"",10563,34394,3.25608255230522,""
2018Q2,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,16638,29854,1.79432624113475,"",10281,30790,2.99484485944947,""
2018Q3,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,16701,29912,1.79103047721693,"",10176,29923,2.9405463836478,""
2018Q4,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,17870,33771,1.88981533296027,"",10625,34019,3.20178823529412,""
2019Q1,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,19064,33970,1.78189257238775,"",11450,34208,2.98759825327511,""
2019Q2,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,18428,32968,1.78901671369655,"",11216,31760,2.83166904422254,""
2019Q3,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,19028,33326,1.75141896153038,"",11469,33458,2.9172552096957,""
2019Q4,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,18654,34589,1.85424037739895,"",11379,35119,3.08629932331488,""
2020Q1,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,17239,33807,1.96107662857474,"",10105,34161,3.38060366155369,""
2020Q2,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,8457,19567,2.31370462338891,"",4161,20393,4.90098534006249,""
2020Q3,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,12065,28729,2.38118524658102,"",6941,28415,4.09379052009797,""
2020Q4,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,13671,31599,2.31138907175774,"",8661,31453,3.63156679367279,""
2021Q1,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,12483,31270,2.50500680926059,"",8113,31728,3.91076050782694,""
2021Q2,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,14481,31139,2.15033492162144,"",9464,31234,3.30029585798817,""
2021Q3,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,14281,32705,2.29010573489251,"",8545,31403,3.67501462843768,""
2021Q4,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,14057,34118,2.42711816176994,"",8257,35086,4.24924306648904,""
2022Q1,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,13892,34098,2.4545061906133,"",8020,33559,4.18441396508728,""
2022Q2,"",S08000032,"",L106H,"",All Inpatients and Day cases,d,14691,33585,2.28609352664897,"",8646,35082,4.05759888965996,""
2022Q3,p,S08000032,"",L106H,"",All Inpatients and Day cases,d,14319,33539,2.3422725050632,"",8284,34217,4.1304925156929,""
2017Q3,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15659,33334,2.12874385337506,"",11272,34475,3.05846344925479,""
2017Q4,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15159,34037,2.24533280559404,"",10870,34913,3.21186752529899,""
2018Q1,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,14332,35217,2.45722857940274,"",10314,36046,3.4948613535001,""
2018Q2,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15165,33841,2.23151994724695,"",11500,35972,3.128,""
2018Q3,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,14833,33484,2.25739904267512,"",11131,34584,3.10699847273381,""
2018Q4,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,14906,34986,2.34710854689387,"",11056,36427,3.29477206946454,""
2019Q1,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15722,33437,2.12676504261544,"",11495,34389,2.99164854284472,""
2019Q2,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15215,33833,2.22366086099244,"",11184,35547,3.17837982832618,""
2019Q3,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,15571,36379,2.33633035771627,"",11488,37519,3.26592966573816,""
2019Q4,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,16010,35694,2.22948157401624,"",11289,37351,3.30861900965542,""
2020Q1,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,14509,35851,2.47094906609691,"",10257,38766,3.77946768060837,""
2020Q2,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,11594,28756,2.48024840434708,"",7426,28175,3.79410180447078,""
2020Q3,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,12637,30864,2.44235182400886,"",8520,32554,3.82089201877934,""
2020Q4,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,11145,32223,2.89125168236878,"",7534,34667,4.60140695513671,""
2021Q1,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,11740,35113,2.99088586030664,"",7587,36347,4.79069460919995,""
2021Q2,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,13641,34842,2.55421156806686,"",8877,37695,4.24636701588374,""
2021Q3,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,14332,36601,2.55379570192576,"",8921,38840,4.35377199865486,""
2021Q4,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,13621,36109,2.65098010425079,"",8488,39127,4.60968426013195,""
2022Q1,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,12567,37075,2.95018699769237,"",8093,38933,4.81070060546151,""
2022Q2,"",S08000032,"",L308H,"",All Inpatients and Day cases,d,13585,37223,2.74000736105999,"",8487,40353,4.75468363379286,""
2022Q3,p,S08000032,"",L308H,"",All Inpatients and Day cases,d,13331,37656,2.82469432150626,"",8643,40051,4.63392340622469,""
2017Q3,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,53776,170775,3.17567316274918,"",38839,168575,4.34035376811967,""
2017Q4,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,54657,172477,3.15562508004464,"",39111,177379,4.53527140702104,""
2018Q1,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,53700,171599,3.19551210428305,"",37950,175364,4.62092226613966,""
2018Q2,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,54103,172284,3.18437055246474,"",39291,173022,4.40360387875086,""
2018Q3,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,53701,166373,3.09813597512151,"",39026,171057,4.38315481986368,""
2018Q4,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,55427,176212,3.17917260540892,"",39916,180407,4.51966629922838,""
2019Q1,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,54686,167994,3.07197454558754,"",39059,172301,4.41130085255639,""
2019Q2,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,57120,172526,3.02041316526611,"",40551,174220,4.29631821656679,""
2019Q3,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,56320,166062,2.94854403409091,"",39945,164254,4.11200400550757,""
2019Q4,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,56545,168455,2.97913166504554,"",39526,167504,4.23781814501847,""
2020Q1,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,53197,176467,3.3172359343572,"",36737,176918,4.8157987859651,""
2020Q2,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,39122,110216,2.81723838249578,"",24454,113722,4.6504457348491,""
2020Q3,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,48737,135392,2.77801259823132,"",31924,131993,4.1346009272021,""
2020Q4,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,50108,150429,3.00209547377664,"",33408,146199,4.37616738505747,""
2021Q1,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,49256,152335,3.09271966866981,"",33088,150086,4.53596470019342,""
2021Q2,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,53571,152689,2.85021746840641,"",36354,148760,4.0919843758596,""
2021Q3,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,51905,156369,3.0125999422021,"",34723,151341,4.35852316908101,""
2021Q4,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,50152,164131,3.27267107991705,"",33670,160309,4.76118206118206,""
2022Q1,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,49915,162674,3.25902033456877,"",33588,155975,4.64377158508991,""
2022Q2,"",S08000024,"",S08000024,d,All Inpatients and Day cases,d,51552,164643,3.19372672253259,"",34606,163444,4.72299601225221,""
2022Q3,p,S08000024,"",S08000024,d,All Inpatients and Day cases,d,52018,168527,3.23978238302126,"",35261,169281,4.80079975043249,""
2017Q3,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,21827,68299,3.12910615292986,"",13312,84671,6.36050180288461,""
2017Q4,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22360,71881,3.2147137745975,"",13328,91591,6.87207382953181,""
2018Q1,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22007,71111,3.23129004407688,"",12834,89968,7.01012934393019,""
2018Q2,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,21646,70700,3.26619236810496,"",13169,89987,6.83324474143823,""
2018Q3,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,21533,70608,3.27906004736915,"",13069,88845,6.7981482898462,""
2018Q4,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22189,70263,3.16656902068593,"",13386,93364,6.9747497385328,""
2019Q1,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,21889,69853,3.19123760793092,"",12948,89978,6.9491813407476,""
2019Q2,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22640,72517,3.20304770318021,"",13496,93003,6.89115293420273,""
2019Q3,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22439,68180,3.03845982441285,"",13351,85163,6.37877312560857,""
2019Q4,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,22478,70609,3.14124922146098,"",12803,88324,6.89869561821448,""
2020Q1,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,20467,72909,3.56227097278546,"",11665,93620,8.02571795970853,""
2020Q2,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,15770,49200,3.11984781230184,"",8146,60029,7.36913822735085,""
2020Q3,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,20599,63557,3.08544104082722,"",11277,71737,6.36135497029352,""
2020Q4,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,20283,69314,3.41734457427402,"",11057,81267,7.34982364113231,""
2021Q1,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,19809,69822,3.52476147205816,"",10801,84501,7.82344227386353,""
2021Q2,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,21741,69121,3.17929258083805,"",11944,83177,6.96391493636973,""
2021Q3,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,20999,72543,3.45459307586076,"",11212,85578,7.63271494826971,""
2021Q4,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,19689,73102,3.71283457768297,"",10442,87573,8.3866117601992,""
2022Q1,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,19158,74401,3.88354734314647,"",10069,85941,8.53520707120866,""
2022Q2,"",S08000024,"",S314H,"",All Inpatients and Day cases,d,19437,75525,3.88563049853372,"",10319,90610,8.78088962108732,""
2022Q3,p,S08000024,"",S314H,"",All Inpatients and Day cases,d,19216,77601,4.03835345545379,"",10370,95892,9.2470588235294109,""
2017Q3,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,8673,21152,2.4388331603828,"",7150,21061,2.94559440559441,""
2017Q4,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,8927,23517,2.63436764870617,"",7196,23541,3.27140077821012,""
2018Q1,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9045,24023,2.65594250967385,"",7100,22406,3.15577464788732,""
2018Q2,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9062,23640,2.60869565217391,"",7333,20941,2.85572071457794,""
2018Q3,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,8926,22299,2.49820748375532,"",7281,21400,2.93915670924324,""
2018Q4,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9188,23565,2.5647583804963,"",7495,23000,3.06871247498332,""
2019Q1,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9163,22690,2.47626323256575,"",7490,21768,2.90627503337784,""
2019Q2,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9691,21487,2.21721184604272,"",7977,21481,2.69286699260374,""
2019Q3,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9698,23288,2.4013198597649,"",7959,22321,2.80449805251916,""
2019Q4,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,10186,23727,2.32937365010799,"",8411,23232,2.76209725359648,""
2020Q1,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,10169,26069,2.56357557281935,"",8198,24719,3.01524762137107,""
2020Q2,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,7168,13407,1.87039620535714,"",5116,14363,2.80746677091478,""
2020Q3,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9350,18284,1.95550802139037,"",6803,18422,2.70792297515802,""
2020Q4,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9131,19027,2.08378052787208,"",6925,18289,2.64101083032491,""
2021Q1,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9325,19405,2.08096514745308,"",7167,19429,2.7108971675736,""
2021Q2,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,10277,18475,1.79770361000292,"",7941,19054,2.3994459136129,""
2021Q3,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9688,19601,2.02322460776218,"",7654,19938,2.60491246407107,""
2021Q4,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9602,20639,2.14944803166007,"",7601,20698,2.72306275490067,""
2022Q1,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,9854,21705,2.20265881875381,"",7589,21026,2.7705890104098,""
2022Q2,"",S08000024,"",S308H,"",All Inpatients and Day cases,d,10332,20897,2.02255129694154,"",7924,21159,2.67024230186774,""
2022Q3,p,S08000024,"",S308H,"",All Inpatients and Day cases,d,9988,22333,2.23598317981578,"",7908,22774,2.87986848760749,""
2017Q3,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18566,58320,3.1412258968006,"",14344,53029,3.69694645844953,""
2017Q4,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18837,60806,3.22800870626958,"",14571,54027,3.70784434836319,""
2018Q1,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18301,60823,3.32347959127917,"",14207,55603,3.91377489969733,""
2018Q2,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18792,60320,3.20987654320988,"",14767,55411,3.75235322001761,""
2018Q3,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18788,58385,3.10756866084735,"",14717,54226,3.68458245566352,""
2018Q4,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,19507,62972,3.22817450146101,"",15014,55466,3.69428533368856,""
2019Q1,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,19320,59867,3.09870600414079,"",14821,53377,3.60144389717293,""
2019Q2,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,20310,58020,2.85672082717873,"",15232,49968,3.28046218487395,""
2019Q3,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,20084,56681,2.82219677355109,"",15116,48985,3.2406059804181,""
2019Q4,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,19872,58252,2.93136070853462,"",14880,49501,3.32668010752688,""
2020Q1,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18726,60832,3.24853145359393,"",13629,52172,3.82801379411549,""
2020Q2,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,14279,34221,2.39659640030815,"",9795,35346,3.60857580398162,""
2020Q3,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,15591,37861,2.42838817266372,"",11179,36555,3.26997048036497,""
2020Q4,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,17012,43997,2.58623324711968,"",12421,41536,3.34401416955157,""
2021Q1,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,16672,44547,2.67196497120921,"",12340,42002,3.40372771474878,""
2021Q2,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,17764,45225,2.54587930646251,"",13337,40398,3.02901702031941,""
2021Q3,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,17880,44324,2.47897091722595,"",13115,41219,3.14288982081586,""
2021Q4,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,17702,48535,2.74178058976387,"",13176,46519,3.53058591378264,""
2022Q1,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,17503,47337,2.70450779866309,"",13186,43650,3.31032913696345,""
2022Q2,"",S08000024,"",S116H,"",All Inpatients and Day cases,d,18158,48524,2.67232074016962,"",13455,46168,3.4312894834634,""
2022Q3,p,S08000024,"",S116H,"",All Inpatients and Day cases,d,19132,49740,2.59983274095756,"",13918,46192,3.3188676533984802,""
2017Q3,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,944,2444,2.58898305084746,"",849,2627,3.0942285041225,""
2017Q4,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1108,2919,2.63447653429603,"",979,3563,3.63942798774259,""
2018Q1,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1151,2683,2.33101650738488,"",1021,3191,3.12536728697356,""
2018Q2,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1112,2426,2.18165467625899,"",988,3129,3.167004048583,""
2018Q3,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1143,2818,2.46544181977253,"",1038,3377,3.25337186897881,""
2018Q4,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1218,2666,2.1888341543514,"",1068,2966,2.77715355805243,""
2019Q1,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1203,3022,2.5120532003325,"",1062,3159,2.97457627118644,""
2019Q2,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1235,3162,2.56032388663968,"",1075,3865,3.5953488372093,""
2019Q3,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1307,2706,2.07039020657995,"",1229,3045,2.47762408462164,""
2019Q4,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1318,2876,2.18209408194234,"",1232,3082,2.50162337662338,""
2020Q1,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1187,3122,2.6301600673968,"",1106,3442,3.1121157323689,""
2020Q2,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,825,2386,2.89212121212121,"",745,2671,3.58523489932886,""
2020Q3,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1127,2444,2.16858917480035,"",1045,2651,2.53684210526316,""
2020Q4,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1203,3049,2.53449709060682,"",1117,3201,2.86571172784243,""
2021Q1,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1218,2419,1.98604269293924,"",1115,2985,2.67713004484305,""
2021Q2,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1272,3514,2.7625786163522,"",1154,4037,3.49826689774697,""
2021Q3,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1336,2880,2.15568862275449,"",1237,3653,2.95311236863379,""
2021Q4,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1322,3088,2.33585476550681,"",1234,3502,2.83792544570502,""
2022Q1,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1310,3038,2.31908396946565,"",1235,3664,2.9668016194332,""
2022Q2,"",S08000025,"",S08000025,d,All Inpatients and Day cases,d,1309,3606,2.75477463712758,"",1243,4256,3.42397425583266,""
2022Q3,p,S08000025,"",S08000025,d,All Inpatients and Day cases,d,1176,3383,2.87670068027211,"",1101,3679,3.34150772025431,""
2017Q3,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,944,2444,2.58898305084746,"",849,2627,3.0942285041225,""
2017Q4,"",S08000025,"",R103H,"",All Inpatients and Day cases,d,1108,2919,2.63447653429603,"",979,3563,3.63942798774259,""
